branch,revision,scale,ctime,metric,complete_at
REL_13_STABLE,187d8bb1a3156f055fe1d362f4a0162d64aacd1d,100,1725055557,558104.5,1727336788
REL_13_STABLE,d1d0fe1feb23e76daa6c3e0ea995b927dcf4cfe3,100,1725072940,559816.5,1727336467
REL_13_STABLE,abed06fdc5b23ca2b11adac236d43b6328fcfae1,100,1726069339,561734.0,1727336160
REL_13_STABLE,b27215dbb42b6376515e1ab1ff06e0ad9ab13450,100,1726258607,565305.38,1727335838
REL_13_STABLE,f40d9e9f1b5892a340d5ed5d650c9dc3cf72e6e9,100,1726319993,552530.0,1727335530
REL_14_STABLE,525bd1620e9ba6b9327cc8ad420ad0352965b2c7,100,1715732360,583978.5,1727334898
REL_14_STABLE,01e98e0cdd36167f01b6d618486897eea1cfd09d,100,1715893873,578925.5,1727334574
REL_14_STABLE,ccf3408cff539d21256f14a350dd156c8bee05ef,100,1715948667,586447.06,1727334266
REL_14_STABLE,5ac340602e7481198f2576567665ce6facc03a89,100,1716057095,570493.5,1727333956
REL_14_STABLE,1015162c353510854a3c47ad10b78029664ab13a,100,1716414857,581073.78,1727333633
REL_14_STABLE,0795a35d13089c203f1b1ef523824c2fc22a6af9,100,1716493926,582227.5,1727333325
REL_14_STABLE,1488dee08c4aa5b92a4cde66eb69b3e78e80a6d8,100,1717538533,573676.5,1727333017
REL_14_STABLE,d88dcdf0fa5b0d6a3b21cea6241fc558e571727e,100,1717701416,583634.0,1727332708
REL_14_STABLE,0f7d1338c832f00645fe1be880529bac1cd1ff9c,100,1717781246,581750.0,1727332401
REL_14_STABLE,2dad0f433db9f8ec488153818ee27099fb83d398,100,1717786209,574621.5,1727332075
REL_14_STABLE,5f200ab5749a0813c48b45b217b273abeb2fdc52,100,1717793156,575663.5,1727331751
REL_14_STABLE,5dcaefc6a0cf35e3afed0a38216a463d736fff5b,100,1718098725,595997.5,1727331444
REL_14_STABLE,096f2132c66c9e267999707b3d83482749748520,100,1718143066,581535.0,1727331134
REL_14_STABLE,0e51485392c0c457de0709181a3d2bfdba6f3fb6,100,1718278934,589444.5,1727330827
REL_14_STABLE,d881f6fdf5e8346cd8924d4fd671a886a39853d3,100,1718294574,574198.0,1727330518
REL_14_STABLE,1450db793f643991e4684fa8b5cee6ded51ab870,100,1718300270,568712.5,1727330210
REL_14_STABLE,5912bf77c526fdb8cfc9bbb56a509a152c6a3632,100,1718325283,584221.51,1727329886
REL_14_STABLE,f3f6a14ce3e982fb7fbe9f4f33134f3f693f4b7e,100,1718396435,580942.69,1727329561
REL_14_STABLE,e4a55378f726c6ad251923687ac1dea3aaaab08a,100,1718649059,569165.0,1727329254
REL_14_STABLE,dae9f16aa31a941f6b596dcb192dd3c29f4d302c,100,1718749312,579668.0,1727328930
REL_14_STABLE,88f3baa06afd45510ecef743e11443740b678156,100,1718907696,585426.5,1727328621
REL_14_STABLE,66e569f5022beb987c6335d5d9d27d7da98fbb75,100,1719237392,577538.82,1727328313
REL_14_STABLE,20f22e6a67bcb90fbc4b40d7368ed309377c06b4,100,1719401075,571671.0,1727327990
REL_14_STABLE,4c8e00ae9ae3b53c08a56b584e1b185668a2aff5,100,1719432372,578202.5,1727327682
REL_14_STABLE,31877cd8ec8ce59df4d485057117dba2528af2eb,100,1719504080,561054.45,1727327373
REL_14_STABLE,5fcd0d0ce1e5f2abe6b3e9d6f05e439d3088a538,100,1719510707,573107.0,1727327066
REL_14_STABLE,34221af648f1b5b2aaa5c1814e692ec98063ba52,100,1719511834,575914.0,1727326743
REL_14_STABLE,9dbf8ab48c21f9a006e578983b21739326d7c621,100,1719511834,568903.5,1727326420
REL_14_STABLE,13abc1f660740edab9c32d1ad4ca0fb5d5f387f6,100,1719513843,567576.0,1727326112
REL_14_STABLE,2d06bdbc0cc34df354fd58a857c1a3a8cf4a9406,100,1719541271,576138.15,1727325804
REL_14_STABLE,ad4653268c12cd50339dae0de59d9add41138d66,100,1719541271,590593.5,1727325478
REL_14_STABLE,578db9c9257de00ee695d670fb7d62b295467fe8,100,1719541271,573773.5,1727325172
REL_14_STABLE,e038b7756df8a7487366d4e678c1e0d0d1ba5bbe,100,1719541272,579561.0,1727324865
REL_14_STABLE,af73e37fa181283a3199cda2233d89c7a669f772,100,1719541272,575126.5,1727324541
REL_14_STABLE,c7f10df368063098be859a3ebbd6522bbea8d86a,100,1719541272,560894.0,1727324234
REL_14_STABLE,f31c1e34bc801b57bbc3108725f13b793d7c4a4c,100,1719592424,592353.0,1727323911
REL_14_STABLE,1608902fc3a73b598dbc09922e877aee5da55cf5,100,1719850867,579507.0,1727323589
REL_14_STABLE,1185be355462d1dc7e2950a7e52eb7ca0cb6f3c8,100,1719851141,579635.8,1727323267
REL_14_STABLE,c2342a925b7042f3e4d8440e66bd7b61d80a961c,100,1720219481,576404.0,1727322945
REL_14_STABLE,a3c0124f69ffd2a299f099d4037ba8c6d2293aba,100,1720457731,579096.5,1727322621
REL_14_STABLE,81749aa39ec32a8dcb008448fa245b24639861f7,100,1720453258,581845.5,1727322315
REL_14_STABLE,b7d3be64e4378ad85e180838912c774825b02b8c,100,1720453258,572017.5,1727321990
REL_14_STABLE,4b719e15beed7ceb49d0bd4047aa08001c7fbcf6,100,1720461234,572668.5,1727321683
REL_14_STABLE,475e1807c20f5b20fd670bd9218e3d3e6c11be6b,100,1720656952,569914.5,1727321375
REL_14_STABLE,66aaa7a71841f0dda4c5e2918d4a7fe371c4b701,100,1720781641,569266.0,1727321069
REL_14_STABLE,c5b15c417140b2b18b590d201b2fdb7b587214fd,100,1720872676,571482.0,1727320757
REL_14_STABLE,45ce054c02b8ac42909b8617819ff645e5c0487f,100,1721405273,581132.5,1727320450
REL_14_STABLE,ecbb1cd9b7ec2ef30262708f30397b7d1cdab617,100,1721984985,581553.0,1727320142
REL_14_STABLE,51c1b4fd1579b7a410c53c193ac4e20730cbdbc5,100,1721996200,587399.0,1727319817
REL_14_STABLE,97380d4803d1f9188a1436c6fe7ecd7db285c55c,100,1722466450,584063.5,1727319493
REL_14_STABLE,426a224a6cb8f41776949eb20e40457150e8ee6e,100,1722853328,581450.5,1727319167
REL_14_STABLE,7696b2ea52416cc2f4046a359d3b6f760e4c013d,100,1723016656,583177.82,1727318841
REL_14_STABLE,7f875fb5bd603d8640cc7aca2c79c604aacd3890,100,1723049679,581188.5,1727318535
REL_14_STABLE,ecf7c48462396b98c50d32cc77ec5a024fefc34c,100,1723056214,578639.0,1727318228
REL_14_STABLE,3557185538fe7b2e2a04b52a5ed8250597cd0a2d,100,1723095764,587444.0,1727317905
REL_14_STABLE,bb5592caceded690451869ac098b55dbb2142dfc,100,1723101759,575518.5,1727317597
REL_14_STABLE,e97121d90e91032e9ff5d963202e835c96f298dd,100,1723160113,577957.0,1727317274
REL_14_STABLE,120dd033761dbd70ad6267ff7255430bc8a989ed,100,1723216899,576256.5,1727316963
REL_14_STABLE,546a26b3d8df771624163e7338f281ff8313a8b9,100,1723319488,577845.88,1727316636
REL_14_STABLE,bc5446a2189309460e14191771817954e17e12ff,100,1723393496,575279.0,1727316328
REL_14_STABLE,b3bb1e24b62c664dae694bfae6b409ac2b0aad3d,100,1724018783,580590.5,1727316014
REL_14_STABLE,f1707c5f4f647e58ba299af3750d24f6d3b00cd6,100,1724062940,587335.5,1727315691
REL_14_STABLE,8cea8c023edfc8ab8eadd4e68a9686727f494aaf,100,1724064911,587783.5,1727315383
REL_14_STABLE,3acbe198e2ad0f7d790d04f87c662ee26738536a,100,1724068027,573861.0,1727315075
REL_14_STABLE,3ad4c8615a7616c0d3f6bf6fe9bdd22d43c95813,100,1724098150,579723.5,1727314751
REL_14_STABLE,ecd19a3cc1879118424ce730369dcfe3d7a41d75,100,1724914893,579410.5,1727314444
REL_14_STABLE,44ad6523ed08d866914e548e4c4dc847ba3e1e76,100,1725055560,566094.5,1727314120
REL_14_STABLE,2534cd999e673b4e4a3c52233bbee5496a3c4b06,100,1725073262,584856.81,1727313812
REL_14_STABLE,9021515488dd8f2dc43b7eaca127e113346f0449,100,1725857416,581898.5,1727313490
REL_14_STABLE,14bb709b27fe3a3befc5d91358a8a9177155c00a,100,1726069334,574068.0,1727313182
REL_14_STABLE,b49013f2e86ad2cf01953f79992574e7ec2cdf02,100,1726258607,591756.5,1727312875
REL_14_STABLE,9f77494647ded10c5ffd67cea92abcfdaea7dddd,100,1726319944,570762.0,1727312567
REL_14_STABLE,b27622c90869aab63cfe22159a459c57768b0fa4,100,1726350903,583464.0,1727312243
REL_14_STABLE,7721fff06cc52a1208d628310ce40c3698baa2cb,100,1726421589,571660.0,1727311934
REL_15_STABLE,a160e92779afb1146474585a943454eab8432ea0,100,1717781246,574216.0,1727311626
REL_15_STABLE,3c71cb497b0233f8b1e99c0110ca4111900ee08d,100,1717786209,595298.0,1727311301
REL_15_STABLE,2eba27571edcce56ac04838792e79cb23fe179d4,100,1717793156,587087.0,1727310996
REL_15_STABLE,03c8cdbb7e75669322d3084dfc918b721c77f076,100,1718098725,587036.0,1727310688
REL_15_STABLE,1d0399b54068586db003691c218c3d68bee055c8,100,1718143066,572772.0,1727310364
REL_15_STABLE,c38518fa978075d08d64a34e1b4504da13a81e02,100,1718278909,571640.5,1727310039
REL_15_STABLE,7768ac1c17f0ec7883825e8768ab480caa7842ec,100,1718294571,587643.5,1727309733
REL_15_STABLE,bf552b1b2d8bc777e7831b7d2dbbd68bdd824c67,100,1718300270,577088.5,1727309427
REL_15_STABLE,df95c1ec0e988f4eb7d67fd7541501c894dfe082,100,1718325303,576369.08,1727309105
REL_15_STABLE,1f1eedd3fa696f41ba426ebcd5de4fe08b5005cf,100,1718396435,573696.5,1727308782
REL_15_STABLE,f55083319323a752f63306c89c1884f0fcb6a85e,100,1718649059,580770.0,1727308458
REL_15_STABLE,27c6242a0484d58852c9e3c390ce643d2e41bd4b,100,1718749286,579954.5,1727308133
REL_15_STABLE,1424c7abc44fcb61f6a2a63f7d163670ba3250be,100,1718907696,582206.5,1727307827
REL_15_STABLE,fb0fb0740fb6b7f51db6ad7cd40d0459ae1a8b98,100,1719237392,587386.5,1727307502
REL_15_STABLE,f853e23bf8276d5509ebb96395e6dc95fac0ec0a,100,1719399707,582920.0,1727307176
REL_15_STABLE,c809a2b2d68c8df0d70d525d54c488d364078c8c,100,1719432358,571620.0,1727306851
REL_15_STABLE,eb144dfcafdd7fcce817c75db0c353667b819e11,100,1719449095,582094.5,1727306546
REL_15_STABLE,76fda614027436ca030e1fac4fe33484e995970f,100,1719465232,578268.0,1727306222
REL_15_STABLE,d5fd7865f068209162130a1a392367bf874b9e4d,100,1719504073,578989.41,1727305916
REL_15_STABLE,468ffee47bcb9c8b7b4f7b3168aef804a3ad802c,100,1719510707,571114.5,1727305611
REL_15_STABLE,8b6a7723b5a4b5e9540a7a2f66200b67aae27dfb,100,1719511831,568786.89,1727305306
REL_15_STABLE,0e2f3d78bf5ab869da0dbefeba629d74d4078655,100,1719511831,582908.5,1727304982
REL_15_STABLE,5401e70e47aab30a24f35a6fc909c52a0ccbbe3f,100,1719513843,580138.5,1727304657
REL_15_STABLE,3c6becd3d18011c7cd018bad5294d6d60f878a5f,100,1719541270,574988.5,1727304332
REL_15_STABLE,f0544432c3cc5e74817dac146196dabcf3de6c25,100,1719541270,568074.45,1727304007
REL_15_STABLE,24561b498f117fc7ec58baba27b0d89c9efab376,100,1719541270,574212.5,1727303683
REL_15_STABLE,a338e41374e4cf7efded6839ac58a60916b31ba7,100,1719541270,571246.5,1727303359
REL_15_STABLE,0f2835ea6fc140869b062f61c62a87acf3295153,100,1719541271,574987.0,1727303035
REL_15_STABLE,b08a4b6163ebb10d0fcfabbccd49eeb23cef70d3,100,1719541271,581844.0,1727302711
REL_15_STABLE,2ca8ca4827af253efc2852f65c3f1366b90b5130,100,1719541271,585049.5,1727302388
REL_15_STABLE,458fada72b3288d648a559a17c5a69f1d17ae15f,100,1719592423,575142.5,1727302063
REL_15_STABLE,4df767cf906d4406306f5853fea0e8133803c0f1,100,1719850867,581468.0,1727301738
REL_15_STABLE,9d7506a2f7cb2b040fc78886fb2b2b6d0feb68a1,100,1719851138,589693.5,1727301415
REL_15_STABLE,467d77bb163416914b997823aa4dd7be64bebc11,100,1720219993,578621.5,1727301105
REL_15_STABLE,47ca912de02975458fca657435d558725dbd6b64,100,1720457662,587390.5,1727300794
REL_15_STABLE,e28850111eebdbfa67cd07887adfe7f7629f3c39,100,1720453258,589552.0,1727300487
REL_15_STABLE,33470429f2bdb967d945b72a5b553fbc6d1d8f96,100,1720453258,582044.0,1727300163
REL_15_STABLE,468b2367d2fe29fe1a53bcba408b472dc8f5051b,100,1720461159,587410.5,1727299837
REL_15_STABLE,f68d6aabb7e2c803818185b49a3d356bdb2b2974,100,1720656952,582161.0,1727299513
REL_15_STABLE,4ae09c59d6f563531c456eda3147c849773ceaa7,100,1720781641,586231.0,1727299187
REL_15_STABLE,b9f3db23b7b5c7f522162e16482b096d9c930f80,100,1721060762,582334.5,1727298875
REL_15_STABLE,dc6354c67017a3fe60744fcfe4936d14d72f2d7c,100,1721405151,589072.0,1727298550
REL_15_STABLE,e2e992820f104defeea421fd0927b763421a0396,100,1721405157,578081.0,1727298226
REL_15_STABLE,0151b4d6bdf0a35ba8cf6542d3d61aa3b3289270,100,1721863900,594177.5,1727297919
REL_15_STABLE,970cd5c62b728cffcd2aa100278b35ab8b31b7fe,100,1721996200,592323.03,1727297613
REL_15_STABLE,6ddc8556ce4aff68446ebe00f14930bc0bbeccca,100,1722151552,583560.5,1727297306
REL_15_STABLE,48536305370acd75c6264fcefec7fae7af8c5440,100,1722466450,593119.5,1727296983
REL_15_STABLE,8b57eb67e8428d93f42f603a917e610477a08821,100,1722853232,589745.5,1727296659
REL_15_STABLE,a38f5f880d1e86fedf1616de5391df5f0d5e4239,100,1723016650,572729.75,1727296352
REL_15_STABLE,de35207015567da892d825a704933e6681347f19,100,1723049679,569169.5,1727296029
REL_15_STABLE,2de129b356bfde9a02269c174396add065ace260,100,1723095751,567888.5,1727295708
REL_15_STABLE,b5a5027c9796e2958392f4682928d47b5b0d0e47,100,1723101765,586005.0,1727295404
REL_15_STABLE,8c0944ac878d3d3e433da8feb2f7e134be8353f3,100,1723160113,579634.0,1727295079
REL_15_STABLE,12010f4146156ae276e5e606400ed9ce39a83e0b,100,1723216899,575349.5,1727294757
REL_15_STABLE,2f4e895be76044fc09bdf96617043c94a12079e7,100,1723319488,582063.5,1727294433
REL_15_STABLE,16e67bc5f98f2f5691fb5c01d5a8310de1c62b81,100,1723393496,574820.17,1727294109
REL_15_STABLE,305db95434c9f68811f2489ec57d5a0435608c46,100,1723501076,576129.0,1727293785
REL_15_STABLE,df9c5fb5837fed76e2c80daa03a2b0443983614b,100,1724018763,571030.5,1727293462
REL_15_STABLE,4247575c637b4d049346b96514ac9ca3363276d5,100,1724024929,578875.5,1727293137
REL_15_STABLE,c1bb534bae431f4bbc50abf471507457e1b24efc,100,1724062919,577682.0,1727292830
REL_15_STABLE,23c200940eae6e7d9cf5712c3514691bfdaf3904,100,1724064911,583680.5,1727292523
REL_15_STABLE,e498d22e21358e196c1db9b5f1300eae667ea2bd,100,1724068850,575670.5,1727292199
REL_15_STABLE,be73e7008558cef1f59b0f4a61cefb6ec53c45c5,100,1724098150,590208.5,1727291893
REL_15_STABLE,cf49a606c416634fd6af82eb559331fd6052835d,100,1724914862,582422.0,1727291583
REL_15_STABLE,886549fb105f0c3d6a24064a9ddaf4e8602e0382,100,1725055562,575263.5,1727291260
REL_15_STABLE,777f50b9b5822d1058c59fc2ee1d1a7e9c766bf8,100,1725073246,585411.0,1727290956
REL_15_STABLE,f37ac613a835c8ff28a2f23abe14c88fbac8b039,100,1725554553,582135.0,1727290632
REL_15_STABLE,239837a708cc2c6f27d96ddb3faf89691f2a22cd,100,1725857412,579486.05,1727290325
REL_15_STABLE,78d0bd452c78b17a788d2f15dc4e28bd3d3159c0,100,1726069329,578501.5,1727290002
REL_15_STABLE,e0857898b87b745235e65c28feed6e23e121876d,100,1726258607,576820.34,1727289677
REL_15_STABLE,17c35ab236980fce2989f7fac7cee42ca4d5ca04,100,1726319871,585195.0,1727289356
REL_15_STABLE,2b94ee58bf256e1b4682f21f13d0f2c73e1b0cc2,100,1726350903,573217.0,1727289031
REL_16_STABLE,96105ebfe21848c58e009c388da4ee7f513c0033,100,1719237392,550957.31,1727288383
REL_16_STABLE,e7cbe5a85864a32b8a452cb19f32c5ebafbf6f2d,100,1719432276,563275.5,1727288067
REL_16_STABLE,6f61d0e7e2f1395d0a2e06c52b36721cf1656a55,100,1719449091,556607.39,1727287767
REL_16_STABLE,b8f953d8d7bff6ca5d7fc8cb0f37a9d3d7a7462b,100,1719467397,558051.0,1727287449
REL_16_STABLE,187b8991f70fc3d2a13dc709edd408a8df0be055,100,1719504059,555004.0,1727287130
REL_16_STABLE,79228c0459817cfbf830395c77735d8f3bce3f47,100,1719510707,557542.5,1727286813
REL_16_STABLE,e00a9a4c7bcae0f1b798b567bb37841ae7c6ff7d,100,1719511827,556673.5,1727286508
REL_16_STABLE,b5b418b689ec5d3807b0eea34e58166191e18499,100,1719511827,560666.0,1727286210
REL_16_STABLE,07d66d3cc2a92f58a8c30a99ec7c9c68684900e9,100,1719513842,539627.0,1727285910
REL_16_STABLE,288426902ee54a22d22ede769d14c5b7d4b59d99,100,1719541269,554461.0,1727285592
REL_16_STABLE,dd8008e8ec956845a3a25060e596994192489f0a,100,1719541269,551617.5,1727285276
REL_16_STABLE,f8135d8b54ff68f0788779d86edd796efc330ff4,100,1719541269,555950.0,1727284973
REL_16_STABLE,112d055706bfe653685ec24552429a19830a7ef3,100,1719541269,549150.0,1727284656
REL_16_STABLE,480b58fabd353015319f6621ff8c351bf3a6d520,100,1719541269,564038.82,1727284358
REL_16_STABLE,fc8c25806e84c38f3920fd3507a389eac34d62a5,100,1719541270,557225.5,1727284057
REL_16_STABLE,e4afd7153bd80404bffc4d17b37451d7317ae53e,100,1719541270,559587.5,1727283738
REL_16_STABLE,e352ba7b750982417796955359af4e5c4f38d657,100,1719541270,558353.0,1727283439
REL_16_STABLE,7857c8dc4481970c27a44a4d1073064ff674b1de,100,1719592423,562890.0,1727283135
REL_16_STABLE,54a7b21b3a9dc4c8be5f7fec47e435ce5b1772bb,100,1719850867,566431.0,1727282818
REL_16_STABLE,7768b6569de95de7517bd6520acbe6e599fc6601,100,1720077430,569629.5,1727282519
REL_16_STABLE,31423bc4489d03112343395e94c9330e44983beb,100,1720221509,552580.0,1727282200
REL_16_STABLE,49e29cbe8cbcb6bd4ac6c5dc64b1ad27844c1b5c,100,1720231229,551385.5,1727281901
REL_16_STABLE,507f2347e7f5257200e5630a0e0c9d0e33be2498,100,1720402228,565801.5,1727281584
REL_16_STABLE,f7aec8c1df904888e6fc0e817e460c73aad4cbd2,100,1720457572,559310.0,1727281279
REL_16_STABLE,85242f9cbce2f9b8c728423a863037aa455e980f,100,1720453258,560931.5,1727280964
REL_16_STABLE,2e9dfa5e02e63732937fca270bbee77660401b04,100,1720453258,555985.71,1727280647
REL_16_STABLE,4ac08251eb3db0de3924c788d81a776cc6008edd,100,1720461152,561552.0,1727280330
REL_16_STABLE,00a40e33c0a4b34e5c8456cd0b5ab4084bba78a0,100,1720781641,556870.5,1727280013
REL_16_STABLE,75f4ae2b8065ca7d29bec55f261828f794fbba1e,100,1720872498,555258.15,1727279694
REL_16_STABLE,2ad3b9350f7338b9ba0327ccd307a0fbba2208dc,100,1721060762,561695.5,1727279378
REL_16_STABLE,06bf404cd07bd82f08a3000d5977080f945e70ca,100,1721405501,571193.5,1727279062
REL_16_STABLE,01e2b7f0fd02a44e1d13357b20fecd79919d9031,100,1721405501,570074.5,1727278741
REL_16_STABLE,83b4a6358b0a1f2637872340fd072b3c42258747,100,1722004187,563343.5,1727278441
REL_16_STABLE,c53016860b8e9c7d511efa86d6368456340343f5,100,1722151503,563031.0,1727278124
REL_16_STABLE,571e0ee40ebdaf0c75b11756620c9c9d453cc644,100,1722281978,555708.5,1727277825
REL_16_STABLE,849326e49a5dd56941eb8fb4699130c301bff303,100,1722466450,555778.0,1727277526
REL_16_STABLE,33187ab5984fcbb4afc0999e478b3e965c4262ab,100,1722473699,569057.5,1727277227
REL_16_STABLE,d0311064041ad02b488b19caa7dd830ffd8e912a,100,1722852979,569667.0,1727276926
REL_16_STABLE,0583863e9e6e9ce412bf82658d691370336fa9c0,100,1723016645,556234.0,1727276626
REL_16_STABLE,a073835c19cfcd5ce1c9826f2f9356944d807b0e,100,1723049679,563486.0,1727276309
REL_16_STABLE,ee2997c678d86568328f0221717676f86b8aa6f6,100,1723095741,561325.5,1727275991
REL_16_STABLE,e8240dbd86f70e268ebda57c07eb98bd80a4e6f0,100,1723101769,560265.0,1727275692
REL_16_STABLE,ada34d7146c343a143de811eefc4fdd190ce40a5,100,1723160113,556747.0,1727275393
REL_16_STABLE,03f679475d9ae6cafa1ea155e9f77255f245ef79,100,1723216899,560542.0,1727275075
REL_16_STABLE,f3ab5d3a2d19aa9f7243cee6ecd7fec6a36c63c1,100,1723319488,567978.0,1727274775
REL_16_STABLE,9db6650a5a66d75234a155b20e18c8dfd7e9c22b,100,1723393496,556457.5,1727274476
REL_16_STABLE,545794515c8718e4b8b81768644b5f8abe01da80,100,1724018742,567840.0,1727274177
REL_16_STABLE,1553c84960b0fce23f1ea51b7b5f9362af61f253,100,1724024902,564814.5,1727273870
REL_16_STABLE,283964ee4dd1b447e3f7a847802ef183f7ac5e74,100,1724062884,563191.5,1727273565
REL_16_STABLE,9333174af47560677b62ae5025e4414f860a84a7,100,1724064911,566134.0,1727273248
REL_16_STABLE,f6991cafa36ee8cb943a34f13452fd166b7907c2,100,1724067823,565369.41,1727272950
REL_16_STABLE,a6ff329e7b7231aba9789922daa25e2367709d50,100,1724098150,562806.05,1727272634
REL_16_STABLE,b39c5272c1d22d80a736647081b60a55a2d9d51e,100,1724211071,554239.5,1727272334
REL_16_STABLE,5867ee0056a2db40160926e1a4684d435a099ef4,100,1724914806,559867.0,1727272015
REL_16_STABLE,9fe6319dcc1060c9b65d13f61440bfcfc772803a,100,1724952257,561220.5,1727271696
REL_16_STABLE,80d9c07a4a8c43955c6c818a125057f4315476a1,100,1725036133,568598.5,1727271378
REL_16_STABLE,f3a33111108b1d06f2966e50bad50434026ff5c6,100,1725055564,563121.5,1727271080
REL_16_STABLE,4fd4d7653e2cee887b636b7ebb0054ad62a7a506,100,1725554553,563424.71,1727270761
REL_16_STABLE,dd20f950d4a37da3e71684f254fcdf4317b752b5,100,1725638295,540491.0,1727270442
REL_16_STABLE,edb0f6e41b09d261326c5340acad3a2cea59d718,100,1725857402,556492.0,1727270145
REL_16_STABLE,06c285018a81ce4364e370d276be796a632115f8,100,1725999631,560619.83,1727269846
REL_16_STABLE,8e65d9ff963e707c51216db24252ebd608758e99,100,1726053750,550837.5,1727269548
REL_16_STABLE,f3336626d2e35d490fe26a8af0f993a32105a226,100,1726069324,560481.0,1727269230
REL_16_STABLE,d23109f4bd65ef217dbd72846afa949927640463,100,1726258607,555777.5,1727268931
REL_16_STABLE,0a0db46313749bb379db65eb987af6bf29470300,100,1726318244,562387.0,1727268615
REL_17_STABLE,821fbd63eab0c35c034e83d278da7244cf1be463,100,1722154797,605553.0,1727268298
REL_17_STABLE,2fa989e6a3407b9da625e1524c8694bc028e25ba,100,1722268429,596024.37,1727267983
REL_17_STABLE,f208a16035fc5d18cee0e7e2fbf176616905f9b0,100,1722282135,593397.0,1727267686
REL_17_STABLE,847ee701bd3a6d222ab8f67923e308ee1a70a2f8,100,1722303476,581560.5,1727267383
REL_17_STABLE,e5ba6a5ab62ce05e2a762b4d26f0fd0c52c7b521,100,1722329250,598707.5,1727267072
REL_17_STABLE,787ea8c9d812e5ae76b7a8981e5f93cee80c8a36,100,1722335196,594998.32,1727266774
REL_17_STABLE,5887dd4894db5ac1c6411615160555ac6e57e49b,100,1722466450,606111.0,1727266475
REL_17_STABLE,630b81d5cc00fa8bf1cb7e861a3778ed3080e621,100,1722473671,594312.0,1727266177
REL_17_STABLE,eb39497eed2983caff4a2bb808c8bc1e378b4f68,100,1722501900,588320.0,1727265863
REL_17_STABLE,91099bb287ff71c970c72b81e6a190d80a92e760,100,1722852752,596801.0,1727265566
REL_17_STABLE,ffac8ac48e409bbc7c2d9a4b37a1c39908ca24eb,100,1723016640,584648.0,1727265253
REL_17_STABLE,899f39ea25f2ee63a0c557f3908e15b280a4367a,100,1723044636,580500.5,1727264955
REL_17_STABLE,0dd33a6fcab746d518cec56d2bc0d8ec0edffd32,100,1723049679,593729.5,1727264658
REL_17_STABLE,e9e05c655069139ff1533497073d980994dde290,100,1723095662,600626.0,1727264345
REL_17_STABLE,a7bf3e66852743503eb32cb38d93c0740dcca00a,100,1723101672,586720.5,1727264047
REL_17_STABLE,28b953f26343105ebf3a1a212092e2c3c0bb0914,100,1723144631,606301.0,1727263734
REL_17_STABLE,344f9f5e2b181331ead4b7bcd792216ecc5f2946,100,1723160113,604009.92,1727263436
REL_17_STABLE,81a12a4477533d7722bd6b6dac88b0e798f8e85b,100,1723216899,590424.5,1727263123
REL_17_STABLE,2eda3df9ad532a051976937cfc17d6c52bbdacd6,100,1723276753,582179.5,1727262810
REL_17_STABLE,2b8d33f66c134b5f1b0a94a7e40af2fbb6a086b7,100,1723319488,587501.5,1727262508
REL_17_STABLE,aed881386aa6a6a542e46d14d3505e4e6f9310a0,100,1723393496,605060.5,1727262210
REL_17_STABLE,e57296ed4867b3a3734db9ca621223c30eebb90d,100,1723483116,602562.5,1727261897
REL_17_STABLE,0820f80622ed415a88d2c79b04d292ae79023f50,100,1723501076,591166.5,1727261598
REL_17_STABLE,253c49e07599b8df5a51af69035f7d136de55c3a,100,1723536356,600674.0,1727261300
REL_17_STABLE,68f199cea3b190ba0bc2c83d92d17e7e1792a141,100,1723808759,593623.5,1727260999
REL_17_STABLE,d1da80115004af2a2093479556b45d2fbcfcd571,100,1724018723,599835.5,1727260703
REL_17_STABLE,4b6aa0cffc04e8a5e1e876f3ba8cb11bd61ac40b,100,1724024881,601464.5,1727260389
REL_17_STABLE,fad0da271e006015fcc25724aca2871d6dec04f5,100,1724029497,598292.5,1727260091
REL_17_STABLE,b7935bc10b78f3a44567d304df87fad3d53102dd,100,1724038492,605972.77,1727259777
REL_17_STABLE,1cc73d15ea58ddc15f91269493811cef99987cb8,100,1724062866,597649.5,1727259464
REL_17_STABLE,19021d28cdf0e84ebc498382826b936df62f5dba,100,1724064911,595558.0,1727259165
REL_17_STABLE,de8770b47f1f763378d9d130d69e3a7b8a54684a,100,1724067807,601448.5,1727258867
REL_17_STABLE,11f1218ce81ef3ce98389754456ca9365fa10dbe,100,1724098150,599844.0,1727258568
REL_17_STABLE,effc4c9a666cdb19822d7062ba1ef67ddddffb42,100,1724179400,605312.77,1727258256
REL_17_STABLE,915aafe82a7c31e9f7452e8cedf6371c318388bd,100,1724211496,588764.0,1727257943
REL_17_STABLE,2366ab246a32fa2f10523768926dcf6afe42080f,100,1724256003,589021.0,1727257628
REL_17_STABLE,f636ab41aba215eaa3303e21a10f12d81357f1f6,100,1724309574,604576.0,1727257315
REL_17_STABLE,6b1f78d90b5f2475d968e16febee8f9d43730d63,100,1724310429,605382.5,1727257001
REL_17_STABLE,79c3012dc2311bdaa4bb135d871d16f103a62966,100,1724422376,602358.5,1727256685
REL_17_STABLE,bf886dfdd444ffa8b8bbddd2015de893a6aefb96,100,1724507810,602330.0,1727256386
REL_17_STABLE,6749d4aabe74ca37ce351f2e318fe1b3bcf2b71c,100,1724686153,593366.5,1727256071
REL_17_STABLE,dbed2e36625de9d4074243f60f48e04b5ed67810,100,1724695204,601541.0,1727255774
